,age,gender,race
34965,38,1,0
34966,56,1,3
34967,9,0,0
34968,32,1,4
34969,84,1,0
34970,2,0,4
34971,12,0,0
34972,16,0,3
34973,11,1,0
34974,9,1,3
34975,31,1,0
34976,60,0,0
34977,38,0,4
34978,6,1,2
34979,14,0,2
34980,32,1,3
34981,3,0,0
34982,51,0,0
34983,38,0,0
34984,65,1,0
34985,38,0,0
34986,53,1,3
34987,70,1,3
34988,17,0,1
34989,15,1,2
34990,51,1,0
34991,20,1,0
34992,52,0,4
34993,16,0,0
34994,13,1,1
34995,21,0,4
34996,21,1,4
34997,74,0,0
34998,8,0,2
34999,86,0,0
35000,26,1,4
35001,7,0,0
35002,65,0,0
35003,20,1,2
35004,35,1,0
35005,8,0,2
35006,78,1,0
35007,1,1,3
35008,43,0,0
35009,8,1,3
35010,12,1,3
35011,1,0,3
35012,47,1,0
35013,8,1,3
35014,14,1,4
35015,4,0,0
35016,21,1,4
35017,68,0,0
35018,53,1,0
35019,26,1,2
35020,3,1,0
35021,13,0,0
35022,52,1,0
35023,8,1,0
35024,2,1,3
35025,59,0,0
35026,5,0,0
35027,29,1,0
35028,24,1,4
35029,42,1,0
35030,49,0,0
35031,22,0,0
35032,16,0,1
35033,28,1,2
35034,80,1,0
35035,16,0,0
35036,67,0,3
35037,14,0,0
35038,4,0,3
35039,42,0,0
35040,1,0,0
35041,72,1,0
35042,20,1,3
35043,1,0,2
35044,14,1,0
35045,37,0,0
35046,3,0,2
35047,3,0,0
35048,40,0,0
35049,17,1,0
35050,26,1,0
35051,12,1,0
35052,41,0,0
35053,22,0,4
35054,26,1,3
35055,7,1,4
35056,3,1,4
35057,1,0,3
35058,40,0,0
35059,24,1,3
35060,4,1,4
35061,41,1,3
35062,51,0,0
35063,85,1,0
35064,40,1,3
35065,2,1,3
35066,3,1,2
35067,60,1,0
35068,36,1,0
35069,10,0,0
35070,22,0,2
35071,56,0,3
35072,1,0,3
35073,2,0,0
35074,31,0,0
35075,60,0,0
35076,49,0,0
35077,78,0,0
35078,68,0,2
35079,31,0,3
35080,89,0,0
35081,14,0,4
35082,40,0,0
35083,62,1,0
35084,62,0,0
35085,47,1,0
35086,53,1,0
35087,1,0,2
35088,2,1,1
35089,4,0,3
35090,26,0,2
35091,20,1,0
35092,1,1,0
35093,3,1,2
35094,18,1,0
35095,1,0,3
35096,1,0,2
35097,11,1,0
35098,4,1,2
35099,1,1,0
35100,1,1,2
35101,32,1,0
35102,72,1,0
35103,6,1,1
35104,72,0,0
35105,25,1,3
35106,27,1,0
35107,69,1,0
35108,61,0,0
35109,49,0,0
35110,24,1,4
35111,25,1,2
35112,45,1,0
35113,22,1,2
35114,2,1,1
35115,16,1,0
35116,7,1,0
35117,27,1,0
35118,5,1,1
35119,41,0,2
35120,77,0,0
35121,48,0,0
35122,67,1,0
35123,62,1,0
35124,54,0,0
35125,7,1,4
35126,32,1,3
35127,63,0,0
35128,75,0,0
35129,65,1,0
35130,32,1,3
35131,64,0,0
35132,18,1,0
35133,2,0,2
35134,53,0,0
35135,26,1,3
35136,15,1,0
35137,96,1,0
35138,31,1,3
35139,40,1,0
35140,12,0,3
35141,63,0,0
35142,80,1,0
35143,1,1,2
35144,22,0,3
35145,1,1,3
35146,50,0,3
35147,70,1,0
35148,26,1,3
35149,16,0,0
35150,36,1,0
35151,58,0,4
35152,22,0,2
35153,63,0,0
35154,6,1,4
35155,15,1,3
35156,70,0,0
35157,56,0,2
35158,25,1,3
35159,1,1,3
35160,1,0,0
35161,1,1,0
35162,7,0,0
35163,41,1,0
35164,13,0,0
35165,25,1,3
35166,58,0,0
35167,39,0,2
35168,3,1,2
35169,2,0,3
35170,14,0,3
35171,77,1,0
35172,1,1,4
35173,49,0,1
35174,3,1,0
35175,36,1,4
35176,58,0,0
35177,81,0,0
35178,31,1,1
35179,45,1,0
35180,5,1,3
35181,30,1,4
35182,61,1,2
35183,1,0,3
35184,5,1,0
35185,10,0,0
35186,64,0,0
35187,40,1,2
35188,75,0,1
35189,1,0,2
35190,72,1,0
35191,27,1,2
35192,75,0,1
35193,31,0,3
35194,41,0,4
35195,21,0,4
35196,23,1,0
35197,55,0,0
35198,16,0,0
35199,51,0,0
35200,1,1,3
35201,85,0,0
35202,47,0,0
35203,24,1,0
35204,22,0,0
35205,10,0,2
35206,86,1,0
35207,11,0,0
35208,96,1,2
35209,40,0,0
35210,1,0,2
35211,54,0,0
35212,24,0,2
35213,18,1,0
35214,1,0,4
35215,2,1,2
35216,48,1,0
35217,22,1,0
35218,51,0,0
35219,1,0,2
35220,58,1,0
35221,96,1,0
35222,15,0,0
35223,54,0,0
35224,27,0,4
35225,1,0,3
35226,55,0,1
35227,1,1,3
35228,62,0,2
35229,50,1,0
35230,18,1,0
35231,26,1,1
35232,15,0,0
35233,1,0,0
35234,58,1,0
35235,62,1,0
35236,50,1,0
35237,35,0,0
35238,16,0,0
35239,1,0,2
35240,54,0,2
35241,65,1,0
35242,73,1,0
35243,24,1,4
35244,42,0,4
35245,27,0,2
35246,85,0,2
35247,52,1,0
35248,14,1,0
35249,53,1,0
35250,15,0,0
35251,29,1,0
35252,7,0,0
35253,21,1,3
35254,16,1,0
35255,13,1,4
35256,17,0,0
35257,1,0,2
35258,15,0,0
35259,1,0,0
35260,36,0,0
35261,46,1,2
35262,26,1,4
35263,1,0,0
35264,56,1,0
35265,1,1,3
35266,47,0,0
35267,78,0,0
35268,10,0,0
35269,22,1,3
35270,24,1,4
35271,49,0,0
35272,1,0,3
35273,23,1,3
35274,62,0,1
35275,32,1,0
35276,55,1,0
35277,56,0,0
35278,52,1,0
35279,39,1,0
35280,26,1,3
35281,3,1,2
35282,24,1,4
35283,14,1,0
35284,22,1,4
35285,65,1,0
35286,10,0,1
35287,24,1,3
35288,89,1,0
35289,1,1,0
35290,49,1,0
35291,26,1,3
35292,18,1,0
35293,16,1,0
35294,74,0,0
35295,18,1,0
35296,2,1,1
35297,1,0,4
35298,50,1,2
35299,3,0,2
35300,45,0,0
35301,14,1,0
35302,24,1,3
35303,10,0,0
35304,50,0,0
35305,26,0,4
35306,86,0,0
35307,21,1,4
35308,51,1,0
35309,60,1,0
35310,27,0,3
35311,5,0,4
35312,39,1,0
35313,56,1,0
35314,47,0,0
35315,13,1,0
35316,1,1,4
35317,2,1,2
35318,9,0,0
35319,2,0,2
35320,26,0,0
35321,16,1,0
35322,35,0,0
35323,1,1,4
35324,65,0,0
35325,40,0,3
35326,52,0,0
35327,5,1,2
35328,18,1,4
35329,72,0,0
35330,17,1,0
35331,35,0,0
35332,18,1,0
35333,30,1,2
35334,50,1,0
35335,17,1,2
35336,30,1,0
35337,25,1,4
35338,16,0,0
35339,37,1,0
35340,29,0,4
35341,88,1,3
35342,12,1,0
35343,88,1,0
35344,42,1,0
35345,8,0,0
35346,49,1,1
35347,2,1,2
35348,31,1,3
35349,86,0,2
35350,24,1,3
35351,3,1,2
35352,14,0,0
35353,8,0,3
35354,1,1,3
35355,43,0,0
35356,11,1,0
35357,2,0,2
35358,35,0,3
35359,63,0,0
35360,1,0,2
35361,30,0,3
35362,1,0,2
35363,24,1,0
35364,33,1,3
35365,1,0,2
35366,38,1,0
35367,42,1,0
35368,52,1,0
35369,43,0,0
35370,10,1,2
35371,4,1,3
35372,52,0,4
35373,47,1,0
35374,18,1,0
35375,4,1,0
35376,3,1,2
35377,37,0,0
35378,3,1,3
35379,15,1,2
35380,18,1,0
35381,26,1,0
35382,13,0,0
35383,1,0,0
35384,92,1,0
35385,58,0,0
35386,64,1,0
35387,57,1,0
35388,61,0,1
35389,72,1,3
35390,22,0,0
35391,25,0,0
35392,72,0,0
35393,1,1,2
35394,21,1,4
35395,1,0,3
35396,26,1,4
35397,30,1,3
35398,65,1,3
35399,25,1,2
35400,5,0,0
35401,88,0,0
35402,51,0,0
35403,52,1,0
35404,40,0,0
35405,29,1,2
35406,64,1,0
35407,65,1,3
35408,27,1,0
35409,86,1,0
35410,20,1,4
35411,47,0,3
35412,1,1,3
35413,38,1,2
35414,41,1,0
35415,46,0,0
35416,56,1,0
35417,13,0,0
35418,2,0,4
35419,1,1,4
35420,35,1,3
35421,110,1,1
35422,1,1,3
35423,2,0,0
35424,8,0,0
35425,5,0,2
35426,29,1,3
35427,23,1,3
35428,36,0,0
35429,1,1,2
35430,23,0,4
35431,1,1,0
35432,18,1,0
35433,1,0,2
35434,27,0,0
35435,53,0,0
35436,3,1,2
35437,1,1,3
35438,9,0,2
35439,8,1,4
35440,26,0,4
35441,1,0,3
35442,25,1,4
35443,52,0,0
35444,7,1,4
35445,9,0,0
35446,25,1,3
35447,2,1,4
35448,4,0,0
35449,34,1,0
35450,18,0,0
35451,59,0,2
35452,5,1,2
35453,21,1,4
35454,21,0,0
35455,1,0,3
35456,5,0,0
35457,29,0,0
35458,59,1,0
35459,1,1,0
35460,8,0,3
35461,26,1,0
35462,16,1,0
35463,1,0,0
35464,25,1,4
35465,47,0,0
35466,82,0,0
35467,59,1,0
35468,1,0,0
35469,4,1,4
35470,78,0,0
35471,51,1,0
35472,65,0,0
35473,48,1,3
35474,7,1,3
35475,73,0,0
35476,1,0,0
35477,14,1,0
35478,28,1,0
35479,39,1,0
35480,1,1,2
35481,2,1,0
35482,3,1,2
35483,33,0,2
35484,1,1,0
35485,34,1,0
35486,2,0,0
35487,12,1,4
35488,1,1,2
35489,4,1,2
35490,28,1,0
35491,4,0,0
35492,64,1,0
35493,68,0,0
35494,8,1,2
35495,1,1,0
35496,2,0,3
35497,70,1,0
35498,14,0,3
35499,52,1,3
35500,4,1,0
35501,3,1,2
35502,11,1,4
35503,31,1,4
35504,85,1,0
35505,38,1,2
35506,29,1,2
35507,2,0,2
35508,11,0,0
35509,29,1,0
35510,1,0,3
35511,56,1,2
35512,4,1,0
35513,1,1,2
35514,62,0,0
35515,3,0,0
35516,26,1,2
35517,15,1,4
35518,1,0,2
35519,32,1,3
35520,26,1,3
35521,18,0,3
35522,26,0,4
35523,8,1,0
35524,17,1,0
35525,25,1,0
35526,38,0,4
35527,18,1,0
35528,19,1,0
35529,78,0,0
35530,15,0,1
35531,2,0,2
35532,56,0,0
35533,82,1,0
35534,28,0,3
35535,89,0,3
35536,4,1,4
35537,66,1,0
35538,78,0,0
35539,40,1,0
35540,11,0,0
35541,25,1,3
35542,1,1,2
35543,4,0,4
35544,40,0,0
35545,28,0,1
35546,1,0,2
35547,43,0,1
35548,65,1,1
35549,57,0,0
35550,1,0,4
35551,11,1,0
35552,3,1,1
35553,38,1,0
35554,42,0,4
35555,24,1,0
35556,78,0,1
35557,6,1,2
35558,60,1,1
35559,32,1,4
35560,51,0,0
35561,30,1,0
35562,1,0,0
35563,62,0,0
35564,4,1,4
35565,45,1,2
35566,52,1,3
35567,2,0,0
35568,72,1,0
35569,17,1,4
35570,16,0,0
35571,2,1,0
35572,6,0,0
35573,5,1,2
35574,3,1,2
35575,15,0,0
35576,28,0,4
35577,59,1,2
35578,34,1,2
35579,34,0,0
35580,23,1,4
35581,26,0,0
35582,1,1,2
35583,85,1,0
35584,1,0,3
35585,90,0,2
35586,35,0,0
35587,36,0,0
35588,82,0,0
35589,77,0,0
35590,11,1,0
35591,68,0,0
35592,95,1,0
35593,1,1,2
35594,2,0,2
35595,6,1,2
35596,1,1,0
35597,41,0,2
35598,65,1,0
35599,2,0,4
35600,85,1,0
35601,74,0,2
35602,49,1,0
35603,68,0,1
35604,22,0,4
35605,1,1,3
35606,9,0,0
35607,53,0,0
35608,5,1,3
35609,29,1,0
35610,1,1,3
35611,2,1,3
35612,75,0,0
35613,22,1,4
35614,16,0,0
35615,26,1,0
35616,36,1,2
35617,26,1,2
35618,51,0,0
35619,16,1,0
35620,1,0,2
35621,1,0,0
35622,50,0,3
35623,75,0,0
35624,1,0,0
35625,24,1,0
35626,25,1,0
35627,1,1,4
35628,1,1,2
35629,3,1,2
35630,1,1,4
35631,60,1,0
35632,4,1,2
35633,8,1,0
35634,9,0,0
35635,1,1,0
35636,13,1,0
35637,43,0,0
35638,35,1,3
35639,1,0,3
35640,31,0,0
35641,47,1,2
35642,42,1,0
35643,1,1,4
35644,21,1,0
35645,2,0,4
35646,3,1,2
35647,21,0,0
35648,24,1,0
35649,4,1,0
35650,1,0,2
35651,1,0,3
35652,50,0,0
35653,1,1,2
35654,59,1,0
35655,58,1,0
35656,60,1,0
35657,34,0,4
35658,60,1,0
35659,57,0,0
35660,35,1,0
35661,18,1,1
35662,80,1,0
35663,1,1,3
35664,32,1,0
35665,2,0,4
35666,76,0,2
35667,54,0,0
35668,22,1,4
35669,1,0,2
35670,1,1,2
35671,22,1,3
35672,86,0,3
35673,38,1,4
35674,1,0,0
35675,65,0,0
35676,5,0,0
35677,7,0,0
35678,1,0,3
35679,18,1,0
35680,57,1,3
35681,26,1,4
35682,1,1,0
35683,79,1,2
35684,27,0,4
35685,58,0,0
35686,80,0,0
35687,14,0,0
35688,1,1,0
35689,1,1,4
35690,18,0,3
35691,22,1,3
35692,1,1,4
35693,14,1,3
35694,49,0,0
35695,3,1,0
35696,1,0,2
35697,27,1,3
35698,2,0,0
35699,1,0,2
35700,16,0,4
35701,6,1,0
35702,39,1,0
35703,1,0,2
35704,14,1,4
35705,54,1,0
35706,40,1,0
35707,24,0,1
35708,26,0,0
35709,3,1,0
35710,20,1,0
35711,1,1,3
35712,65,1,0
35713,2,0,2
35714,69,1,0
35715,1,0,2
35716,1,1,0
35717,1,1,0
35718,51,1,0
35719,28,1,3
35720,4,0,0
35721,20,1,0
35722,81,1,0
35723,25,1,0
35724,25,0,2
35725,4,0,0
35726,26,1,0
35727,61,0,0
35728,85,1,0
35729,24,1,2
35730,8,1,0
35731,18,1,0
35732,47,0,0
35733,1,0,1
35734,61,1,3
35735,65,1,0
35736,18,1,2
35737,58,0,1
35738,5,0,0
35739,30,1,3
35740,7,1,0
35741,13,0,0
35742,52,1,0
35743,1,0,3
35744,2,0,2
35745,14,1,3
35746,18,1,3
35747,26,1,3
35748,21,0,4
35749,45,1,0
35750,3,0,0
35751,4,1,0
35752,60,1,0
35753,23,1,4
35754,1,0,3
35755,46,0,0
35756,9,1,0
35757,48,0,0
35758,69,1,2
35759,30,1,2
35760,12,0,0
35761,56,0,0
35762,30,0,0
35763,39,1,0
35764,17,0,0
35765,27,0,0
35766,59,0,0
35767,2,1,0
35768,7,1,4
35769,2,1,3
35770,65,1,0
35771,14,1,0
35772,85,1,0
35773,11,1,0
35774,7,1,0
35775,4,0,0
35776,4,1,1
35777,47,0,0
35778,10,1,0
35779,40,0,4
35780,5,0,2
35781,9,0,2
35782,14,1,0
35783,22,1,3
35784,25,1,0
35785,3,1,4
35786,2,1,0
35787,41,0,4
35788,1,1,2
35789,38,1,3
35790,7,1,0
35791,34,1,0
35792,15,1,0
35793,1,0,2
35794,26,0,1
35795,31,1,4
35796,3,1,0
35797,33,1,3
35798,7,1,0
35799,53,0,0
35800,1,1,2
35801,8,0,3
35802,34,1,0
35803,26,1,3
35804,19,0,1
35805,4,0,2
35806,5,0,2
35807,1,0,2
35808,39,1,0
35809,69,1,0
35810,75,0,1
35811,1,0,0
35812,11,1,0
35813,16,1,0
35814,82,0,0
35815,10,1,0
35816,80,1,0
35817,36,1,0
35818,59,1,0
35819,47,0,0
35820,10,0,4
35821,1,1,0
35822,39,1,3
35823,66,1,0
35824,17,1,2
35825,15,1,0
35826,50,0,0
35827,8,1,0
35828,1,0,4
35829,48,0,0
35830,39,0,0
35831,9,1,0
35832,43,0,2
35833,1,0,2
35834,10,0,3
35835,53,0,0
35836,39,1,0
35837,25,1,2
35838,58,0,0
35839,1,1,1
35840,22,0,0
35841,16,0,0
35842,18,1,2
35843,68,0,0
35844,22,1,4
35845,1,1,3
35846,1,1,0
35847,1,0,4
35848,2,1,0
35849,42,0,0
35850,18,0,0
35851,37,0,4
35852,37,0,0
35853,7,0,0
35854,4,1,0
35855,76,1,0
35856,1,1,2
35857,4,1,0
35858,33,1,3
35859,38,1,0
35860,36,0,3
35861,4,1,4
35862,56,1,2
35863,3,1,3
35864,55,0,0
35865,58,0,0
35866,56,1,0
35867,8,1,0
35868,52,0,3
35869,16,0,2
35870,1,0,3
35871,25,1,3
35872,30,1,2
35873,3,0,3
35874,82,1,0
35875,24,1,4
35876,3,0,2
35877,46,1,0
35878,50,1,0
35879,4,1,0
35880,8,0,3
35881,54,1,3
35882,10,1,0
35883,1,1,3
35884,33,1,0
35885,9,0,0
35886,1,0,3
35887,43,0,0
35888,1,1,2
35889,2,1,4
35890,16,0,0
35891,2,1,0
35892,28,1,0
35893,1,0,2
35894,27,1,3
35895,2,0,4
35896,35,0,0
35897,60,1,0
35898,54,0,0
35899,8,1,4
35900,35,0,0
35901,65,1,2
35902,9,0,0
35903,1,0,2
35904,4,0,0
35905,75,0,2
35906,80,0,0
35907,9,0,2
35908,27,0,3
35909,1,0,4
35910,58,1,0
35911,78,0,1
35912,5,1,2
35913,29,1,3
35914,37,0,0
35915,2,0,4
35916,14,1,0
35917,23,1,4
35918,24,0,4
35919,1,1,2
35920,1,0,2
35921,20,0,0
35922,2,0,4
35923,38,0,4
35924,45,1,0
35925,13,1,1
35926,1,1,0
35927,3,1,2
35928,25,1,4
35929,16,0,0
35930,77,0,0
35931,1,0,2
35932,9,0,0
35933,3,1,2
35934,4,1,4
35935,2,1,0
35936,10,0,0
35937,32,0,0
35938,76,1,0
35939,5,1,0
35940,1,1,2
35941,2,1,2
35942,36,1,1
35943,71,0,0
35944,9,1,0
35945,32,1,0
35946,1,1,2
35947,25,1,2
35948,54,1,0
35949,1,0,2
35950,1,1,0
35951,2,1,4
35952,24,1,4
35953,1,1,0
35954,11,1,0
35955,2,1,0
35956,3,0,0
35957,85,1,0
35958,9,0,0
35959,16,0,0
35960,64,1,0
35961,17,1,0
35962,53,1,0
35963,1,0,2
35964,53,0,0
35965,51,1,0
35966,36,0,0
35967,86,1,2
35968,16,1,0
35969,85,1,0
35970,60,0,0
35971,39,0,0
35972,61,0,0
35973,9,0,0
35974,47,0,4
35975,20,1,0
35976,4,1,0
35977,18,0,0
35978,30,1,0
35979,15,1,0
35980,32,1,2
35981,12,0,0
35982,1,0,0
35983,4,0,3
35984,25,1,4
35985,46,1,3
35986,14,1,3
35987,25,1,3
35988,29,1,3
35989,49,1,0
35990,61,0,0
35991,20,1,4
35992,24,1,3
35993,14,0,0
35994,3,0,1
35995,65,1,0
35996,1,0,2
35997,10,0,0
35998,14,0,0
35999,41,0,0
36000,3,1,0
36001,82,0,0
36002,1,1,3
36003,42,0,0
36004,60,1,0
36005,35,0,3
36006,2,0,4
36007,1,1,3
36008,40,0,0
36009,15,0,0
36010,73,1,0
36011,15,0,3
36012,2,1,3
36013,2,0,2
36014,13,0,0
36015,60,1,0
36016,73,1,3
36017,80,0,0
36018,26,0,2
36019,2,0,0
36020,1,1,3
36021,36,0,1
36022,5,1,0
36023,23,1,0
36024,1,0,4
36025,1,0,2
36026,40,0,2
36027,46,0,4
36028,42,0,4
36029,50,1,0
36030,53,0,0
36031,1,0,3
36032,1,0,0
36033,36,0,0
36034,30,1,3
36035,1,0,2
36036,20,1,0
36037,72,0,0
36038,10,1,3
36039,29,1,0
36040,55,0,3
36041,22,1,3
36042,90,0,0
36043,34,0,4
36044,12,1,0
36045,10,1,0
36046,1,0,0
36047,22,0,0
36048,79,1,0
36049,9,0,0
36050,24,0,3
36051,25,0,4
36052,39,1,0
36053,1,0,2
36054,40,0,0
36055,54,0,3
36056,7,1,0
36057,18,1,0
36058,56,1,0
36059,1,0,4
36060,48,0,0
36061,8,0,0
36062,1,1,2
36063,54,1,1
36064,27,0,0
36065,23,1,3
36066,52,0,0
36067,90,0,2
36068,57,0,2
36069,14,1,0
36070,52,0,0
36071,28,1,4
36072,53,0,0
36073,1,0,2
36074,1,1,0
36075,6,1,0
36076,22,1,3
36077,5,1,2
36078,35,1,0
36079,22,1,3
36080,1,0,2
36081,14,1,0
36082,15,1,0
36083,67,1,0
36084,30,1,2
36085,8,1,0
36086,18,1,0
36087,30,1,3
36088,34,1,0
36089,47,0,4
36090,5,1,2
36091,35,1,0
36092,24,1,4
36093,47,0,0
36094,19,1,4
36095,16,1,0
36096,22,0,0
36097,1,1,0
36098,30,1,4
36099,4,0,2
36100,85,1,0
36101,4,1,2
36102,3,1,0
36103,39,0,0
36104,75,1,0
36105,49,1,3
36106,29,1,0
36107,16,0,0
36108,18,1,0
36109,1,1,0
36110,29,0,3
36111,10,1,0
36112,36,0,3
36113,28,0,4
36114,72,1,0
36115,18,1,4
36116,24,1,0
36117,18,1,4
36118,87,1,0
36119,14,0,2
36120,2,1,0
36121,27,1,2
36122,51,1,0
36123,1,0,3
36124,58,1,0
36125,57,0,0
36126,26,1,3
36127,1,0,0
36128,65,0,0
36129,2,0,4
36130,70,1,0
36131,47,1,0
36132,23,1,2
36133,9,0,0
36134,3,0,0
36135,72,1,0
36136,2,1,2
36137,29,0,0
36138,36,1,2
36139,57,0,4
36140,19,0,0
36141,68,1,0
36142,10,1,1
36143,6,1,3
36144,2,1,4
36145,1,1,2
36146,26,1,0
36147,13,0,0
36148,42,1,0
36149,56,1,0
36150,6,1,0
36151,15,1,4
36152,12,1,0
36153,54,0,0
36154,56,1,0
36155,11,1,4
36156,67,1,0
36157,80,0,0
36158,57,0,0
36159,19,1,0
36160,31,1,2
36161,6,1,0
36162,52,0,0
36163,24,1,4
36164,34,0,0
36165,85,1,3
36166,3,1,0
36167,80,1,0
36168,89,1,0
36169,15,1,0
36170,4,0,0
36171,4,1,0
36172,3,1,0
36173,8,1,0
36174,60,1,0
36175,8,0,0
36176,41,1,0
36177,92,0,0
36178,6,1,0
36179,2,1,2
36180,19,0,2
36181,46,0,0
36182,26,0,3
36183,17,0,0
36184,26,1,4
36185,1,1,0
36186,86,0,2
36187,48,1,3
36188,9,0,0
36189,8,1,0
36190,5,1,2
36191,1,0,3
36192,44,1,3
36193,25,1,2
36194,18,1,0
36195,30,1,2
36196,3,1,2
36197,2,0,0
36198,8,1,0
36199,26,1,0
36200,25,1,2
36201,33,1,0
36202,15,1,0
36203,38,0,2
36204,57,1,2
36205,27,1,3
36206,19,0,4
36207,4,1,0
36208,25,0,2
36209,15,1,4
36210,20,1,0
36211,39,0,4
36212,52,1,0
36213,1,0,0
36214,26,1,2
36215,14,1,0
36216,23,1,0
36217,49,0,0
36218,36,1,0
36219,2,1,2
36220,29,1,0
36221,27,1,2
36222,1,0,2
36223,32,1,0
36224,5,1,1
36225,39,0,2
36226,1,0,0
36227,29,1,4
36228,1,0,0
36229,1,0,0
36230,53,0,0
36231,48,0,0
36232,1,0,2
36233,90,0,2
36234,42,1,0
36235,75,0,3
36236,12,1,0
36237,1,0,0
36238,5,1,0
36239,9,0,1
36240,52,1,0
36241,14,1,1
36242,2,1,2
36243,2,0,0
36244,54,1,0
36245,24,0,2
36246,45,0,2
36247,40,0,4
36248,26,1,3
36249,1,1,0
36250,53,1,0
36251,85,1,0
36252,26,0,4
36253,39,1,3
36254,37,1,3
36255,38,0,0
36256,30,0,3
36257,51,0,0
36258,7,1,2
36259,39,0,0
36260,39,0,0
36261,37,1,0
36262,1,1,3
36263,10,1,1
36264,1,1,0
36265,7,1,0
36266,3,1,0
36267,20,1,4
36268,2,1,2
36269,1,1,4
36270,10,0,3
36271,1,1,2
36272,52,0,0
36273,58,0,0
36274,56,1,3
36275,12,1,1
36276,32,0,4
36277,90,0,2
36278,24,1,3
36279,22,1,3
36280,9,0,0
36281,53,1,0
36282,9,1,2
36283,80,1,0
36284,65,1,0
36285,12,0,4
36286,49,1,0
36287,1,0,3
36288,48,1,0
36289,29,0,1
36290,68,0,1
36291,19,0,4
36292,72,0,0
36293,2,0,2
36294,1,0,0
36295,39,1,0
36296,28,1,4
36297,19,1,0
36298,1,1,0
36299,1,0,2
36300,85,1,0
36301,1,0,2
36302,3,1,0
36303,65,0,0
36304,1,1,0
36305,8,1,0
36306,40,1,0
36307,76,1,2
36308,21,1,0
36309,6,0,3
36310,2,0,2
36311,18,1,0
36312,3,1,3
36313,1,0,2
36314,50,1,2
36315,1,0,2
36316,28,1,0
36317,77,0,0
36318,14,0,0
36319,29,0,3
36320,22,1,3
36321,1,0,2
36322,18,1,0
36323,26,1,4
36324,45,0,0
36325,8,1,0
36326,3,1,2
36327,27,0,1
36328,7,1,2
36329,31,0,4
36330,1,1,2
36331,75,0,1
36332,17,1,3
36333,8,1,3
36334,20,1,0
36335,2,1,0
36336,57,1,0
36337,2,0,4
36338,1,0,3
36339,39,0,0
36340,4,1,0
36341,23,0,0
36342,56,0,0
36343,58,0,0
36344,16,1,0
36345,1,1,0
36346,21,1,2
36347,28,1,2
36348,14,1,0
36349,27,1,3
36350,45,1,0
36351,40,1,0
36352,2,0,0
36353,6,1,0
36354,1,1,3
36355,36,1,0
36356,60,1,0
36357,1,0,2
36358,60,0,0
36359,21,1,2
36360,60,1,0
36361,1,1,0
36362,55,0,0
36363,25,1,3
36364,17,1,3
36365,1,1,2
36366,13,0,0
36367,22,1,0
36368,59,0,0
36369,1,1,3
36370,37,0,2
36371,68,1,0
36372,16,0,0
36373,22,1,0
36374,4,1,2
36375,22,1,4
36376,73,1,0
36377,55,0,0
36378,40,0,1
36379,29,0,0
36380,2,1,4
36381,69,0,0
36382,17,0,4
36383,1,1,0
36384,1,1,2
36385,2,1,3
36386,1,1,2
36387,28,1,4
36388,28,0,3
36389,53,0,0
36390,5,1,2
36391,60,0,0
36392,15,0,0
36393,22,1,4
36394,24,1,2
36395,3,1,2
36396,24,0,3
36397,2,1,0
36398,23,0,2
36399,46,1,0
36400,85,1,0
36401,10,0,4
36402,51,0,3
36403,34,1,0
36404,29,1,0
36405,2,0,2
36406,26,0,3
36407,71,0,0
36408,47,0,0
36409,14,0,0
36410,1,0,2
36411,1,1,2
36412,20,1,4
36413,1,1,3
36414,57,1,0
36415,46,0,2
36416,45,1,0
36417,21,0,0
36418,1,0,2
36419,1,0,3
36420,36,1,0
36421,9,0,0
36422,66,1,0
36423,9,0,0
36424,8,1,0
36425,9,0,0
36426,9,0,0
36427,2,1,4
36428,8,1,3
36429,26,1,2
36430,24,0,0
36431,32,1,0
36432,1,1,1
36433,12,1,0
36434,32,1,0
36435,80,0,0
36436,1,0,2
36437,18,0,0
36438,18,1,0
36439,25,1,3
36440,29,1,0
36441,29,1,0
36442,52,1,0
36443,15,0,0
36444,18,0,3
36445,36,0,3
36446,45,0,1
36447,25,1,3
36448,26,1,3
36449,16,0,0
36450,70,1,3
36451,1,0,2
36452,53,0,0
36453,49,1,3
36454,7,1,0
36455,1,0,3
36456,45,0,0
36457,3,0,2
36458,32,1,0
36459,52,0,0
36460,4,1,2
36461,50,1,0
36462,26,1,0
36463,4,1,0
36464,27,1,3
36465,14,0,2
36466,1,1,0
36467,1,1,0
36468,4,0,0
36469,18,1,3
36470,47,0,4
36471,66,1,0
36472,16,0,4
36473,15,1,4
36474,26,1,3
36475,2,1,4
36476,31,1,2
36477,25,0,0
36478,24,1,4
36479,8,1,0
36480,18,1,0
36481,4,1,0
36482,35,1,0
36483,43,1,0
36484,37,1,3
36485,5,0,3
36486,19,0,0
36487,85,1,0
36488,85,1,1
36489,3,0,2
36490,63,0,0
36491,22,1,4
36492,1,1,4
36493,85,0,0
36494,58,0,0
36495,8,1,3
36496,90,1,0
36497,1,1,0
36498,45,1,0
36499,51,1,0
36500,5,0,2
36501,56,0,2
36502,15,1,1
36503,39,0,4
36504,46,0,0
36505,7,1,4
36506,38,1,0
36507,52,1,0
36508,85,1,3
36509,4,0,2
36510,1,1,1
36511,24,1,4
36512,70,1,0
36513,30,0,4
36514,26,1,0
36515,53,1,1
36516,1,1,4
36517,37,1,0
36518,12,1,0
